N,P,K,pH,crop,N_class,P_class,K_class,pH_class,crop_encoded
38.90619279080888,71.14860782037223,66.38688599890003,7.120617892726843,wheat,deficient,optimal,optimal,excess,5
20.77816705007947,12.151204318473768,57.98237356219795,6.252369941138298,rice,deficient,deficient,deficient,optimal,2
62.62457977468675,10.571665413502846,14.208515859961906,7.067834836115379,tomato,deficient,deficient,deficient,excess,4
21.08889201059173,64.34387710449198,87.96260607417689,6.94144955391078,tomato,deficient,optimal,optimal,excess,4
103.1557204212952,12.07577846978416,14.609368837199892,7.60222392295346,sugarcane,optimal,deficient,deficient,optimal,3
47.69740045421974,39.41811703913685,14.421524206473144,6.770619874634072,maize,deficient,optimal,deficient,optimal,0
122.05574449047144,71.25525223312813,73.91207924688783,5.153494727511607,rice,optimal,excess,optimal,deficient,2
77.10957541089014,78.98467643852615,57.68115626751259,5.420119784526827,wheat,deficient,optimal,optimal,deficient,5
139.10896160601035,42.36702015876938,94.62195065847736,6.88263600545381,tomato,optimal,deficient,optimal,excess,4
15.54135054051284,65.6556011956641,88.03528130348563,8.167205932889482,maize,deficient,optimal,optimal,excess,0
42.9904326757681,22.81789315282084,55.8573873678118,5.702928841837883,tomato,deficient,deficient,deficient,optimal,4
27.780681931008736,55.04502807693598,92.96903933158632,4.695496559937764,wheat,deficient,optimal,optimal,deficient,5
48.20018642841784,80.08368666155891,61.47541759650414,4.990320273251731,rice,deficient,excess,deficient,deficient,2
117.30762114958232,40.01998106150782,67.07671228800314,5.7195412026207375,sugarcane,optimal,deficient,optimal,optimal,3
70.05113365271632,6.801857187167577,61.50803013983471,5.473346692169676,tomato,deficient,deficient,deficient,deficient,4
33.83235686762788,66.03524568042783,48.64334891202467,7.444578445970659,tomato,deficient,optimal,deficient,excess,4
52.71256542398744,44.49362658098648,44.23637873277189,5.303720990787067,potato,deficient,deficient,deficient,deficient,1
122.20194106864037,35.82578553569952,40.89966537620094,4.630694920762327,maize,optimal,optimal,optimal,deficient,0
77.57129021707615,59.97424800026053,55.95116157174826,6.209963565428833,wheat,deficient,optimal,optimal,optimal,5
102.41200631575208,37.12699180726838,97.0841511211404,6.251058767323108,sugarcane,optimal,deficient,optimal,optimal,3
10.549732764217758,78.25945213914528,97.40024556275888,5.540902078818208,wheat,deficient,optimal,optimal,deficient,5
67.2539873454895,82.44709430008467,61.344948290181165,4.762810713734811,sugarcane,deficient,optimal,optimal,deficient,3
118.6593392806634,85.41960664984227,16.916909168853195,7.2029377538908665,potato,optimal,optimal,deficient,excess,1
84.24574111750877,26.19499682415015,79.30706792677458,7.831507999676322,maize,optimal,optimal,optimal,excess,0
105.70156127654604,89.10553761669074,78.71895840595886,5.361048901604857,rice,optimal,excess,optimal,deficient,2
35.60390792509654,63.03494067485779,12.731165224481172,7.367155418843541,rice,deficient,optimal,deficient,excess,2
51.710827793144176,31.810696710588484,41.25365425414228,4.821199034158392,potato,deficient,deficient,deficient,deficient,1
142.97125423692538,72.78280691873563,33.84710419737996,5.670589074062482,wheat,optimal,optimal,deficient,deficient,5
118.72413096762176,10.766291115043884,94.65915347011038,8.033974043801763,maize,optimal,deficient,optimal,excess,0
136.42153127524753,54.26157448720865,31.91812838490543,8.368331651789886,rice,optimal,optimal,deficient,excess,2
14.298729511949864,74.56834055364224,75.72883397321083,7.137564833909945,maize,deficient,optimal,optimal,excess,0
34.185081050165266,29.06086637014356,78.97994169800327,4.881025906936445,rice,deficient,optimal,optimal,deficient,2
22.96515997979604,69.16130452996866,67.13947366254985,5.19150987276263,wheat,deficient,optimal,optimal,deficient,5
145.22481954693143,48.13993102458012,67.71789411303916,5.808493445570844,maize,optimal,optimal,optimal,optimal,0
118.53542042170672,58.59050803526701,17.05963011521993,7.935108356519287,potato,optimal,optimal,deficient,excess,1
112.6627093924471,70.2739205337517,39.45598317381227,7.922238111596254,rice,optimal,excess,deficient,excess,2
13.091505158883916,75.93941009798704,86.9427262418951,8.036549788770131,sugarcane,deficient,optimal,optimal,excess,3
96.7210874066282,15.49154177207094,34.95542730932752,7.223334592194119,wheat,optimal,deficient,deficient,excess,5
8.549961861509573,75.06048064354573,77.86495188190982,6.847652492084029,sugarcane,deficient,optimal,optimal,optimal,3
81.87608486585422,13.026810549355709,91.84595289226634,5.361888624919942,wheat,optimal,deficient,optimal,deficient,5
34.2091431502622,71.24403712592012,90.68047189099444,5.427521346678737,sugarcane,deficient,optimal,optimal,optimal,3
115.80907311744802,32.78789265483497,77.3554928032878,7.216323946128642,tomato,optimal,deficient,deficient,excess,4
24.102522323598933,74.22006185722134,15.191562585343664,8.315581353452526,wheat,deficient,optimal,deficient,excess,5
135.6061130647154,84.37319584737693,46.329803224446486,5.053825928540878,rice,optimal,excess,deficient,deficient,2
42.66077617767791,13.690643456066866,65.96049402580893,4.531574759634253,tomato,deficient,deficient,deficient,deficient,4
88.37501822906867,24.980925456411924,58.07887391396724,5.082584656156218,rice,deficient,optimal,deficient,deficient,2
19.49055867052012,8.612582922495674,39.435182647496525,5.511518496234071,wheat,deficient,deficient,deficient,deficient,5
72.11512498996677,10.617380693812272,68.77763841324311,5.626989984022918,tomato,deficient,deficient,deficient,optimal,4
13.861157781019388,85.77173767858255,97.9615303151074,6.319683648859019,potato,deficient,optimal,deficient,optimal,1
75.18279685287197,38.75177619241523,81.58834913504563,4.85987073287829,wheat,deficient,optimal,optimal,deficient,5
34.17344840739044,12.51034579699001,34.505091757245296,7.373552551057561,sugarcane,deficient,deficient,deficient,optimal,3
94.18978295543208,8.680339419554654,31.508299518186828,8.23544110009251,wheat,optimal,deficient,deficient,excess,5
129.59356291314396,85.63365676041616,61.29566713802106,7.79965266781304,sugarcane,optimal,optimal,optimal,optimal,3
16.294834075159855,75.43958346358617,32.85462504338182,6.565269189477682,sugarcane,deficient,optimal,deficient,optimal,3
11.14662683944766,19.814252595179592,37.00916722116303,6.574582714561533,sugarcane,deficient,deficient,deficient,optimal,3
27.69571665197888,32.69202139590718,78.62991461377882,8.08248497187063,rice,deficient,optimal,optimal,excess,2
47.350263314743565,66.91323202916635,49.213030785333856,8.325989147506025,tomato,deficient,optimal,deficient,excess,4
148.71803351237014,65.27622393144186,20.410549837463293,4.812554681297472,tomato,optimal,optimal,deficient,deficient,4
56.055547162377714,89.1063274776918,34.34352299779176,6.854984784754269,tomato,deficient,optimal,deficient,excess,4
59.42310769966083,48.01468569353921,13.91588105160471,5.825311574603197,potato,deficient,deficient,deficient,optimal,1
126.00842256232232,83.16835832967901,80.42594279993135,7.392149810254086,rice,optimal,excess,optimal,excess,2
42.9264577025366,51.34833865014656,11.315397607640614,4.652067111847742,potato,deficient,optimal,deficient,deficient,1
74.13587665405858,7.623849248169683,59.27990320429127,7.06037608687301,tomato,deficient,deficient,deficient,excess,4
52.71272482837556,5.187426637913748,96.45019141490188,6.237044444836499,potato,deficient,deficient,deficient,optimal,1
91.29827238420346,65.16423800911753,43.44801704099025,7.049817662071718,sugarcane,optimal,optimal,optimal,optimal,3
144.998801341556,63.85404045794926,38.89509538755984,7.837440918525063,maize,optimal,optimal,optimal,excess,0
64.45972438967627,76.12743651451711,19.89528879500314,5.056911552286347,maize,optimal,optimal,deficient,deficient,0
11.017378746938828,53.59347812167594,93.3207035761582,5.866505333161797,rice,deficient,optimal,optimal,optimal,2
48.705520930930085,57.95576582575139,50.78749387719471,8.026663524254658,potato,deficient,optimal,deficient,excess,1
95.74987050747497,6.067821257290731,45.058983325602696,6.541288900564645,wheat,optimal,deficient,optimal,optimal,5
16.590570340839385,53.30351512130076,32.757447043916414,7.750289387226847,tomato,deficient,optimal,deficient,excess,4
120.53947741784468,45.52171551788949,67.79007553230093,5.743282420002771,rice,optimal,optimal,optimal,optimal,2
19.195254623508298,53.04069822518985,43.74043631219766,5.480047531311369,wheat,deficient,optimal,optimal,deficient,5
30.069782976703213,85.32105810776545,95.74483180657046,5.033104060147176,wheat,deficient,excess,optimal,deficient,5
78.68788179072631,70.91002528109263,62.549979717042994,6.612171720728817,potato,deficient,optimal,deficient,excess,1
108.82489632439754,72.69558225104542,36.54646901509087,6.357002424997807,potato,optimal,optimal,deficient,optimal,1
132.7626851255489,51.35749834643416,31.36916013163941,5.827020826631093,tomato,optimal,optimal,deficient,optimal,4
95.27118184943872,24.59391972625405,66.72226475021105,6.4814125138517,sugarcane,optimal,deficient,optimal,optimal,3
36.56394270819749,15.237519896082851,51.56604247157814,4.784280579349661,tomato,deficient,deficient,deficient,deficient,4
122.5520992377279,33.78470079372096,62.59050937288433,6.309491341991238,maize,optimal,optimal,optimal,optimal,0
141.57316494836863,64.01878595584307,56.289057483742006,7.142580191863889,potato,optimal,optimal,deficient,excess,1
112.85764408948846,21.684322699367502,45.65350037293405,8.110566809968207,tomato,optimal,deficient,deficient,excess,4
115.7767845845676,68.7708966341234,10.487789221859328,6.084468753136018,sugarcane,optimal,optimal,deficient,optimal,3
145.38798666410736,39.95826888563807,69.54326893509075,5.803770024845709,potato,optimal,deficient,deficient,optimal,1
10.42701933136947,51.53097022294608,27.025792753041696,5.56405354317675,sugarcane,deficient,optimal,deficient,optimal,3
9.226917707617144,61.93010939879265,56.35583239134222,5.173178191352999,maize,deficient,optimal,optimal,deficient,0
126.63248947052956,65.60552451899403,98.93912140856702,5.550298513812503,wheat,optimal,optimal,optimal,deficient,5
26.708146931670512,15.40688779603347,85.82483134490481,6.233604412432475,potato,deficient,deficient,deficient,optimal,1
23.82877013691991,37.92856591999532,72.83733693181229,7.271482276467994,tomato,deficient,deficient,deficient,excess,4
133.54595834136353,11.376395243341792,56.80749280543333,8.022369529744301,maize,optimal,deficient,optimal,excess,0
118.54815156561668,87.90722881279656,10.516377029237605,6.673977042184762,tomato,optimal,optimal,deficient,optimal,4
7.753835391663153,59.00140377402576,82.65329047235963,7.315270832972279,tomato,deficient,optimal,optimal,excess,4
121.70351118221564,19.43892620464589,80.91003485595564,5.506346743240578,rice,optimal,deficient,optimal,optimal,2
34.47368204567386,24.86578672070194,32.210692922673246,6.129943417512415,sugarcane,deficient,deficient,deficient,optimal,3
133.62337954127224,55.38831156360187,68.06961710764762,4.613382963899328,sugarcane,optimal,optimal,optimal,deficient,3
23.1996044547912,23.19402070729833,47.44257367329962,5.220059609794703,tomato,deficient,deficient,deficient,deficient,4
77.59950967482978,63.250986070659714,15.275133838837908,7.387247613020316,potato,deficient,optimal,deficient,excess,1
79.7472365933589,45.03912817074882,91.2174994008522,5.382501377419532,wheat,deficient,optimal,optimal,deficient,5
66.57968348039537,39.97180168066837,88.02325790950908,5.966833042846448,wheat,deficient,optimal,optimal,deficient,5
139.902398257899,54.36389269102375,76.78345135935452,5.159960561740394,tomato,optimal,optimal,deficient,deficient,4
138.1911502093967,12.522071441485718,98.3867509883088,8.09902975460864,sugarcane,optimal,deficient,optimal,excess,3
117.34758584248766,88.68373208910423,23.96416167960308,5.545762547029288,wheat,optimal,excess,deficient,deficient,5
72.263889558323,18.90773385846357,50.69128986087711,7.132522698780397,potato,deficient,deficient,deficient,excess,1
54.82196354786452,76.5167762817574,78.54563356086501,6.701413070988106,wheat,deficient,optimal,optimal,optimal,5
46.81210567329548,15.136953021379302,48.39271403352215,5.896728889540835,sugarcane,deficient,deficient,optimal,optimal,3
12.207305678703904,75.14060807530167,68.42879583375384,8.136187705984122,maize,deficient,optimal,optimal,excess,0
103.0335846962908,73.01227549434468,49.95040464431971,6.556873124123516,potato,optimal,optimal,deficient,excess,1
123.6897375777921,23.87077724059854,60.68271551447479,5.966261180023828,wheat,optimal,deficient,optimal,deficient,5
115.065003600369,10.096443734590904,77.68112864418052,5.570104916975664,tomato,optimal,deficient,deficient,optimal,4
106.17276412946632,78.42750276171367,36.39466493588717,7.03353069513785,tomato,optimal,optimal,deficient,excess,4
127.15263476122672,29.14982864095374,88.53554986647599,6.977761633907028,sugarcane,optimal,deficient,optimal,optimal,3
48.25614145844672,60.06940576751501,13.3740225142836,5.213981971298613,rice,deficient,optimal,deficient,deficient,2
118.82471096724366,31.650800749586647,44.9482706364095,6.308353323636085,wheat,optimal,optimal,optimal,optimal,5
72.72830725437083,29.189063465498613,94.05127109106434,5.042326102738999,wheat,deficient,deficient,optimal,deficient,5
75.43233384997959,22.07475529843681,16.248416320740546,5.40484341262703,sugarcane,deficient,deficient,deficient,optimal,3
55.43055747652311,22.37167712013049,51.84091398531901,4.705695680260163,maize,deficient,optimal,optimal,deficient,0
114.00345393476384,5.715283873958547,36.8105186301637,8.14979388558853,rice,optimal,deficient,deficient,excess,2
26.008667429549565,8.70211792568747,33.91308527528264,4.638591218109413,rice,deficient,deficient,deficient,deficient,2
139.412641026715,64.29863925743572,43.5723653963993,4.772895166898145,tomato,optimal,optimal,deficient,deficient,4
107.18121746189108,72.20208741089897,24.804746971704272,4.997156336035795,rice,optimal,excess,deficient,deficient,2
140.73992133029978,15.671777400642906,10.136967944122436,6.650530416631192,rice,optimal,deficient,deficient,excess,2
131.45909517795417,61.07235659734778,66.79018744332572,7.843999873806989,rice,optimal,optimal,optimal,excess,2
113.97351713833996,14.197579107869204,76.06196521704067,7.805616370980906,tomato,optimal,deficient,deficient,excess,4
96.96870573500637,86.51642882082992,68.97967919592926,7.490454555446073,wheat,optimal,excess,optimal,excess,5
50.789255748137656,71.58054684011103,28.836698524790737,5.470503829994336,sugarcane,deficient,optimal,deficient,optimal,3
36.363389429458906,17.423515971565323,15.53600389028686,7.0384005314932345,rice,deficient,deficient,deficient,excess,2
26.04348615607848,12.974285238306988,33.800245930675544,5.7931926304905055,sugarcane,deficient,deficient,deficient,optimal,3
14.242075036220076,58.46274275553284,92.79474060132334,6.744089305497331,rice,deficient,optimal,optimal,excess,2
77.30590577078631,85.98449749159052,18.381302558694067,5.935468881022157,tomato,deficient,optimal,deficient,optimal,4
31.2919926109215,65.39846266052379,87.12099030842091,6.4861930975682505,sugarcane,deficient,optimal,optimal,optimal,3
85.77607499932797,86.41329864706961,89.75042961693914,7.786665390725613,maize,optimal,optimal,optimal,excess,0
80.8139703122134,75.32080464255674,62.31856046532957,8.412613657927817,wheat,optimal,optimal,optimal,excess,5
131.21010523512194,85.6585014405298,88.74333936401274,6.676664896240082,potato,optimal,optimal,deficient,excess,1
79.22097266124321,25.903003978370883,26.674163682590198,6.148359109139159,potato,deficient,deficient,deficient,optimal,1
51.79117514250789,42.44508677592144,73.34340909276672,7.436002014226555,potato,deficient,deficient,deficient,excess,1
77.07150235452697,12.943524217599728,85.20019914838579,5.907569483789392,wheat,deficient,deficient,optimal,deficient,5
113.91399496722087,78.91000758885106,67.15204270079994,8.337554941810826,maize,optimal,optimal,optimal,excess,0
40.34332877464312,82.88478782898785,86.41725934936443,6.710356356721009,maize,deficient,optimal,optimal,optimal,0
8.348197844372049,30.212199820151508,83.99885729608617,6.442889250428655,potato,deficient,deficient,deficient,optimal,1
72.45499855773829,73.4518816182754,46.98456780908467,8.278727127711987,sugarcane,deficient,optimal,optimal,excess,3
49.64556190674862,64.86912195683587,16.6860758471189,4.549738453824162,sugarcane,deficient,optimal,deficient,deficient,3
138.50675321435412,68.12232098282499,34.77825705849356,5.100918743995669,rice,optimal,optimal,deficient,deficient,2
69.12772523164361,18.683647858889017,61.65309894457019,7.332649227432855,potato,deficient,deficient,deficient,excess,1
106.60896531286824,33.99874984784423,75.6707427144745,6.830851428838654,potato,optimal,deficient,deficient,excess,1
46.30296617035476,61.41431920147016,98.5014060280226,6.857671388740197,tomato,deficient,optimal,optimal,excess,4
41.92297595083316,12.098992046095765,98.6913509131021,5.216430343412738,potato,deficient,deficient,deficient,deficient,1
68.7235419406891,88.95076219280936,20.855906678895373,5.17280255229129,tomato,deficient,optimal,deficient,deficient,4
17.68393372988328,52.61394276930919,87.2197842670953,7.900867767758182,tomato,deficient,optimal,optimal,excess,4
134.27826790529005,86.13706102117608,80.70398653569417,5.033764314627017,maize,optimal,optimal,optimal,deficient,0
84.42963492589756,79.85087729598285,57.66963904624677,6.13397329545136,potato,deficient,optimal,deficient,optimal,1
11.155491961233164,64.99045043168327,57.39423654085817,7.861610632248885,sugarcane,deficient,optimal,optimal,optimal,3
24.83471960521334,28.505119482054777,57.58991918432316,5.993926384809651,potato,deficient,deficient,deficient,optimal,1
125.46542186485796,30.8152993463653,18.54352607275698,7.927733610556368,rice,optimal,optimal,deficient,excess,2
104.25463065288608,12.338761599886384,60.33243999415208,7.135985212218952,maize,optimal,deficient,optimal,excess,0
22.158664953630637,22.19782204453941,55.26816094171658,5.298794705396742,maize,deficient,optimal,optimal,deficient,0
23.18007821299471,15.053555103177027,82.1598023421278,6.088427623835623,rice,deficient,deficient,optimal,optimal,2
107.8245107725965,27.425917190189608,17.966061089379963,7.6089585306310195,sugarcane,optimal,deficient,deficient,optimal,3
13.34705594098152,22.367823677321223,24.87390474822976,6.058315703730263,wheat,deficient,deficient,deficient,optimal,5
61.9768661835761,63.92488462262837,49.65524649994691,6.235118690845529,maize,optimal,optimal,optimal,optimal,0
139.8059576713679,43.71216220054418,78.62993699934081,5.988155424686181,wheat,optimal,optimal,optimal,deficient,5
11.940199119932624,41.68157691729032,78.53542956494655,7.905141497897428,potato,deficient,deficient,deficient,excess,1
142.40552728552768,49.39659638731912,85.3963551025404,6.66135832590694,sugarcane,optimal,deficient,optimal,optimal,3
54.90837450914881,84.71209048324181,31.238040089284528,8.389881198850338,potato,deficient,optimal,deficient,excess,1
83.05725638288197,85.81495454514449,65.93082097194133,5.179150573471299,wheat,optimal,excess,optimal,deficient,5
70.5182844147224,73.2050669716727,33.480397235033976,8.232091295532886,sugarcane,deficient,optimal,deficient,excess,3
117.28326378568572,87.33331522328514,89.4354833650346,5.731821648236936,maize,optimal,optimal,optimal,optimal,0
80.65305373500341,52.06068476910793,70.01973102715957,4.603915635782071,sugarcane,deficient,optimal,optimal,deficient,3
43.71479163433679,77.59968836279599,53.959442523979625,4.9165363176098085,sugarcane,deficient,optimal,optimal,deficient,3
131.42865564850882,39.37285149246214,17.477004009223936,6.151610895473059,rice,optimal,optimal,deficient,optimal,2
130.72765281077477,36.020097458372234,15.586222422716318,6.119110672589319,maize,optimal,optimal,deficient,optimal,0
9.622906620862484,43.71312490820856,25.13131685737272,7.925484051119087,tomato,deficient,deficient,deficient,excess,4
53.30189027901747,88.4661326270497,67.53883728676323,7.332028891809006,maize,deficient,optimal,optimal,excess,0
55.343631703302464,22.388951390763555,83.23152479483944,5.064963854168643,potato,deficient,deficient,deficient,deficient,1
5.837197934786508,39.61037120739061,40.35388961985371,6.390497708629817,sugarcane,deficient,deficient,optimal,optimal,3
138.5014006224726,54.91108528625775,74.20771728952862,5.23454348823489,potato,optimal,optimal,deficient,deficient,1
79.53537806236972,28.564780711620035,87.17085692750342,5.220723314724953,maize,optimal,optimal,optimal,deficient,0
46.26233731309824,55.49232951323925,18.61806605938837,8.085841372549654,potato,deficient,optimal,deficient,excess,1
18.546799312918274,54.81692438351087,75.98287091067634,6.619998819604914,tomato,deficient,optimal,deficient,optimal,4
99.00753780644392,37.13045959528087,77.7511806971065,7.089457947876959,rice,deficient,optimal,optimal,excess,2
57.3024316756512,78.8810112706814,42.33224183174488,5.571486931972155,rice,deficient,excess,deficient,optimal,2
140.1222193798996,36.17741856150629,50.17259053715864,7.176163263804227,tomato,optimal,deficient,deficient,excess,4
57.05151608999674,25.84936338399998,71.03406209972252,5.685960331877398,rice,deficient,optimal,optimal,optimal,2
80.79076439090508,89.20160911413784,73.98739799354472,6.174144124203128,sugarcane,deficient,optimal,optimal,optimal,3
57.9712327054254,72.02279173113908,72.44377041901893,7.677525376304432,wheat,deficient,optimal,optimal,excess,5
65.69009461266435,34.490811245854104,76.45536661393533,4.824436566249277,tomato,deficient,deficient,deficient,deficient,4
105.99167807058645,58.76716747714586,70.62530649958259,6.644740089317135,sugarcane,optimal,optimal,optimal,optimal,3
32.82406978274305,57.81309754574628,56.40376793692385,6.044127537571888,wheat,deficient,optimal,optimal,optimal,5
43.49386993421808,31.539592093060048,75.6844591201905,7.807317104766442,wheat,deficient,optimal,optimal,excess,5
69.25552149231032,75.37071844209453,20.897174479546056,7.128007106573299,maize,optimal,optimal,optimal,excess,0
101.6420443557347,23.924508435570356,67.11136337136325,5.327358089084734,sugarcane,optimal,deficient,optimal,optimal,3
46.06987349294944,59.38845671505129,80.24524624363983,8.176671530465718,tomato,deficient,optimal,optimal,excess,4
95.3487697042732,52.82895517536272,76.15962702613979,5.046242488393276,tomato,deficient,optimal,deficient,deficient,4
8.756444620365084,36.00176948059974,51.36098268507289,7.552929625504614,maize,deficient,optimal,optimal,excess,0
45.00625315011903,23.5965486411632,55.27582137091034,4.842486681968987,tomato,deficient,deficient,deficient,deficient,4
147.9658938686219,41.17258187533491,23.45308142239888,6.642528708168145,rice,optimal,optimal,deficient,excess,2
123.32520593288756,8.370375530129797,51.59244473892737,5.353617079148359,rice,optimal,deficient,deficient,deficient,2
64.84630997934104,18.256956521498672,18.72796851286079,5.0546454874348985,tomato,deficient,deficient,deficient,deficient,4
149.53514360349746,49.14206208220072,65.20193001768499,4.519405789835655,sugarcane,optimal,deficient,optimal,deficient,3
143.0685581983781,51.01921484934813,11.21839579075097,5.753092663007967,sugarcane,optimal,optimal,deficient,optimal,3
61.90914601534358,23.240684354802617,98.18534801390196,7.325015987292768,tomato,deficient,deficient,optimal,excess,4
25.3432609852471,33.9770434803375,24.197130308121277,5.628733316788128,rice,deficient,optimal,deficient,optimal,2
86.63915978005637,31.270326152805637,59.39194100661031,6.065091340002953,rice,deficient,optimal,deficient,optimal,2
53.10178118267042,61.517180327884056,69.42485965032233,8.240967281714088,sugarcane,deficient,optimal,optimal,excess,3
139.78185709107606,75.97987523047533,75.45547901718909,7.437394433976978,wheat,optimal,optimal,optimal,excess,5
96.68997994097106,44.96193428607549,73.16926008548076,7.130310579593733,maize,optimal,optimal,optimal,excess,0
143.30666995172484,88.38013513587559,21.55917931326097,4.689119602345305,wheat,optimal,excess,deficient,deficient,5
139.340543847552,77.85541776212696,57.97804265250024,7.193278597379624,tomato,optimal,optimal,deficient,excess,4
15.970521347978504,14.237342788934416,31.68199491729113,7.290546894824516,potato,deficient,deficient,deficient,excess,1
141.28173156337502,9.981016346589255,71.63379956776691,7.478870061078485,sugarcane,optimal,deficient,optimal,optimal,3
95.51406695983232,54.997688161330586,77.07338113603335,8.495446903021985,rice,deficient,optimal,optimal,excess,2
87.80119891740644,68.42364239840279,18.43712809061485,5.915533160587793,rice,deficient,optimal,deficient,optimal,2
56.12766731315364,15.52835956767735,50.2097281438378,4.607300044924124,tomato,deficient,deficient,deficient,deficient,4
25.28221937549149,84.80297062446337,74.9304365004984,5.551692322465417,wheat,deficient,excess,optimal,deficient,5
50.23372753941113,15.780200469345749,15.753747018693783,4.698199375408181,potato,deficient,deficient,deficient,deficient,1
128.54497994701302,18.458684334226348,44.0503785828663,4.800027086889337,sugarcane,optimal,deficient,optimal,deficient,3
147.6835044024398,37.473590585031545,87.3448313622855,7.28482164892935,wheat,optimal,optimal,optimal,excess,5
88.77421172044104,72.23305712511657,81.57258234897651,8.313506630959482,maize,optimal,optimal,optimal,excess,0
127.7089186904502,87.48722758878739,31.83918666353106,7.882241724126523,maize,optimal,optimal,optimal,excess,0
75.83064307723005,29.67653209847103,15.941810205951992,4.734668175299488,rice,deficient,optimal,deficient,deficient,2
38.70809512835488,88.52475793250703,98.41341017262586,6.189448991775732,rice,deficient,excess,optimal,optimal,2
130.98703838880584,23.66388284044689,52.88730813778435,7.109226813431672,tomato,optimal,deficient,deficient,excess,4
86.25331983210577,61.73005082438897,53.938835423486864,7.463948535516977,sugarcane,deficient,optimal,optimal,optimal,3
96.27654027262108,63.00404168467421,43.67111495195913,6.085203292322394,wheat,optimal,optimal,optimal,optimal,5
86.4669435656939,21.73546396423722,20.04279037472052,6.912180973507737,sugarcane,deficient,deficient,deficient,optimal,3
121.7930648823002,13.421373950853903,41.40889966256587,5.296916285354834,potato,optimal,deficient,deficient,deficient,1
96.78550912135776,35.68094831308191,54.21916006987069,6.072771892062723,tomato,deficient,deficient,deficient,optimal,4
61.93508381166794,43.35149425999185,12.778116106711709,5.197618051887497,rice,deficient,optimal,deficient,deficient,2
113.6380046040142,15.491536006331676,68.67303337279094,7.689354568729039,rice,optimal,deficient,optimal,excess,2
75.65063307032918,79.937231470035,72.06772904986614,7.442247853160422,potato,deficient,optimal,deficient,excess,1
84.12400946144172,5.554636627059859,85.75156126295565,7.693759931067089,sugarcane,deficient,deficient,optimal,optimal,3
113.8488004447555,17.476037069926367,43.77093092272447,5.221117413060224,potato,optimal,deficient,deficient,deficient,1
79.10838940138022,80.08742752665104,96.66477122760044,8.158141431212556,potato,deficient,optimal,deficient,excess,1
90.72371534043276,8.940407205063927,12.431193254817128,7.575402006955293,rice,deficient,deficient,deficient,excess,2
61.226252305779774,60.602221193650976,87.04265061945692,7.977076790551376,potato,deficient,optimal,deficient,excess,1
64.76882092585471,50.40894922990178,92.8398956143796,7.243344891290002,potato,deficient,optimal,deficient,excess,1
65.95005582567128,33.20850534337545,23.288907258646304,6.077645973639193,wheat,deficient,optimal,deficient,optimal,5
25.28799242438774,74.8626311171546,48.84978850164031,7.966094904638151,potato,deficient,optimal,deficient,excess,1
81.15937393958401,67.28585153946912,32.31767730708971,8.292781729681902,wheat,optimal,optimal,deficient,excess,5
88.21120485599366,59.0866874786648,67.2748293287762,8.055290570610525,rice,deficient,optimal,optimal,excess,2
130.17753525027598,49.14323292264898,52.51977808980657,8.055733204554693,maize,optimal,optimal,optimal,excess,0
6.1473421730982425,34.20022638449423,43.27188224994488,5.729310427378961,wheat,deficient,optimal,optimal,deficient,5
5.791536940873889,85.23697265185153,70.43170850629053,4.628645986984433,wheat,deficient,excess,optimal,deficient,5
26.87506260007852,57.43935143865635,61.89795322483299,6.669446798747503,wheat,deficient,optimal,optimal,optimal,5
100.85574008865756,80.07725497297866,33.40401468650991,6.632040420246884,sugarcane,optimal,optimal,deficient,optimal,3
33.92508156114017,22.526433383705484,88.48873262432974,5.637773509040832,maize,deficient,optimal,optimal,optimal,0
39.767151045338885,43.04555333998884,41.28293131805656,7.808873279075907,tomato,deficient,deficient,deficient,excess,4
69.56404202818038,8.26004629384812,43.10551439425554,6.161524831803723,rice,deficient,deficient,deficient,optimal,2
114.25582829579363,28.500122583735145,30.466450727487366,7.202110573262559,maize,optimal,optimal,optimal,excess,0
87.24460334397209,36.48917399188591,74.0374542766417,7.94047770866945,wheat,optimal,optimal,optimal,excess,5
31.00671014468468,11.490332719063035,60.78162460677741,8.129199215044615,tomato,deficient,deficient,deficient,excess,4
120.18054718508824,40.007916487672745,18.218357598323077,6.201846162340373,maize,optimal,optimal,deficient,optimal,0
50.01913853796781,69.18932145164736,94.92423036922165,8.491431110305745,sugarcane,deficient,optimal,optimal,excess,3
73.96321564367524,17.47012622915487,37.56161158392743,7.96874423921981,tomato,deficient,deficient,deficient,excess,4
33.854371342815035,19.01501341981365,43.36784313670379,7.300101043614044,maize,deficient,deficient,optimal,excess,0
149.13546037596663,30.081170379984396,16.54226950401152,5.434784554550501,tomato,optimal,deficient,deficient,deficient,4
80.5367251586556,56.49672904546645,40.72949959466969,7.608822403554607,maize,optimal,optimal,optimal,excess,0
58.4713674585184,36.55054153596628,31.290889147087466,7.786045243042125,sugarcane,deficient,deficient,deficient,optimal,3
12.719422414067475,37.33861661492567,23.019355735652884,4.997008032878986,potato,deficient,deficient,deficient,deficient,1
111.26848645647269,21.513412556699027,52.50555167548723,7.738455880273281,tomato,optimal,deficient,deficient,excess,4
122.9292145947335,35.06683176924105,34.21503608599256,5.767539504591898,tomato,optimal,deficient,deficient,optimal,4
15.288338135452411,22.52667587884743,93.7384177916605,6.278034185866716,rice,deficient,optimal,optimal,optimal,2
