crop,Fertilizer,Pesticide,Yield,N,P,K,Temperature,Humidity,pH,Rainfall,Soil_Type,crop_encoded,Soil_Type_encoded,N_dev,P_dev,K_dev,pH_dev,soil_Clay,soil_Loamy,soil_Peaty,soil_Saline,soil_Sandy,soil_Silt
potato,88216983.25,201474.35,23.69093333,80.5768235471436,28.457845717841,42.1723948453573,41.952624726622,93.4181960431544,8.46450663909857,334.376531550779,Loamy,1,1,0.597115882264282,0.8077450611737,1.578276051546427,2.4645066390985697,False,True,False,False,False,False
rice,914236935.3,2087979.95,2.3668,24.1907054904202,78.6019872774651,49.0359949311851,16.3881936837732,35.0249360385797,7.41159148357599,215.944611064552,Loamy,2,1,1.258092945095798,0.672039745549302,0.7902546376148163,1.4115914835759904,False,True,False,False,False,False
rice,3992315.75,9117.85,2.484117647,59.2327442993713,13.6624591948735,51.5759078748544,40.0796854545647,62.5027669902503,6.50595099504644,162.897839357645,Sandy,2,4,0.9076725570062871,0.62675081610253,0.7440744022753745,0.5059509950464403,False,False,False,False,True,False
sugarcane,330995633.3,755944.35,64.83346667,119.790771875656,86.8468021567562,67.1660118715158,28.0202308291529,61.7174735962152,7.11745317392524,122.651599700749,Clay,3,0,0.22917480113039995,0.23693604313512395,0.2530362557134927,0.2058177246417466,True,False,False,False,False,False
wheat,1514862917.0,3459719.55,3.558666667,137.914611714278,85.9693696037298,75.5774442693074,12.1264058495725,85.926097879985,8.43077571206759,310.811891460578,Loamy,4,1,0.01737823571434992,0.619387392074596,0.05528194663365742,2.538469640084487,False,True,False,False,False,False
maize,3324299.0,7592.2,1.57,109.394313332053,43.7942550146565,58.538800627098,17.2249998669214,33.068456873599,7.35039809642185,343.73640938816,Saline,0,3,0.1471834761996214,0.20257181231679375,0.20354768748386154,0.7335987309479002,False,False,False,True,False,False
maize,13792.5,31.5,1.705,44.2957537122633,83.9973958639544,45.1256454270945,14.1042290529624,96.5853380513345,7.54097238556825,218.140777728693,Silt,0,5,0.6121731877695479,0.29996744829942995,0.3067258044069654,0.8606482570455002,False,False,False,False,False,True
potato,1008844.75,2304.05,9.679090909,27.8279815972794,31.3453978836439,99.5634416459694,14.3335085891433,59.6697769443975,7.35545811846113,154.261843345741,Saline,1,3,0.860860092013603,0.7664943159479444,1.004365583540306,1.3554581184611303,False,False,False,True,False,False
potato,871686.0,1990.8,11.89615385,149.656922756274,48.5015925264804,37.9132906559033,12.7230403928434,66.6695281258674,4.95487230569257,300.992020843255,Sandy,1,4,0.25171538621862993,0.52140582105028,1.620867093440967,1.0451276943074301,False,False,False,False,True,False
rice,38542068.5,88024.3,1.779230769,76.5238730863583,82.8957251973399,77.3505617798171,21.4136488012744,40.0756269899975,8.47236172102039,265.043729233437,Loamy,2,1,0.734761269136417,0.757914503946798,0.2754443312760527,2.4723617210203894,False,True,False,False,False,False
rice,2253234.75,5146.05,3.77,118.872790727285,54.4794055891925,10.6763978034938,28.6956301240643,53.7775941269921,8.4147620636574,285.302642259734,Peaty,2,2,0.31127209272715006,0.18958811178385004,1.4877018581182946,2.4147620636574008,False,False,True,False,False,False
sugarcane,14098233.75,32198.25,63.694,132.618605298333,85.1401386295441,25.7071236447656,18.6614284129922,59.1213837273786,5.21294828647767,91.4641331664069,Peaty,3,2,0.11255813365151823,0.20280277259088195,0.62993523959304,0.42901723784077667,False,False,True,False,False,False
wheat,52039409.0,118850.2,1.962307692,23.2394690456542,62.086804583175,42.9417496678286,36.9400075672211,90.6616282386401,7.41049512984731,219.941785688471,Clay,4,0,0.9730044246195483,0.14173609166350004,0.46322812915214245,1.263118912309137,True,False,False,False,False,False
maize,19106137.25,43635.55,2.102608696,96.2411469867191,39.59480960136,35.3748970503671,27.5120427236599,58.2676980014434,5.20374725579811,114.750226336838,Clay,0,0,0.24113466438057785,0.25506487998300004,0.3817315611510223,0.6975018294679268,True,False,False,False,False,False
potato,3790792.0,8657.6,10.60166667,60.0250608354729,31.7581831318241,18.1334382733952,40.161962576814,81.1645986873378,8.24739201339405,39.1870379951091,Peaty,1,2,0.6998746958226354,0.7605973838310843,1.818665617266048,2.24739201339405,False,False,True,False,False,False
potato,3206909.5,7324.1,8.624285714,97.5643535306269,33.7698432600581,69.3742058689003,38.9459962713702,65.4528230650393,6.07504732078917,274.223664028065,Loamy,1,1,0.5121782323468654,0.73185938199917,1.306257941310997,0.07504732078916998,False,True,False,False,False,False
rice,21137006.25,48273.75,0.912,21.2518640826991,74.2186682884532,50.9469256473229,11.2368489180307,69.046432608913,7.89913782159408,399.403464659137,Silt,2,5,1.2874813591730088,0.5843733657690641,0.7555104427759473,1.8991378215940804,False,False,False,False,False,True
rice,184533382.3,421446.55,2.251666667,125.624029560906,14.2224708739203,84.5321636949441,42.2857910609852,76.5895839502886,8.41480867514749,151.001583132286,Loamy,2,1,0.24375970439094005,0.615550582521594,0.14486975100101632,2.4148086751474906,False,True,False,False,False,False
wheat,17180704.25,39238.15,2.145416667,8.83576397296488,69.7962131999923,62.5851714711534,32.1829841279564,48.5037956272252,5.08045231574069,84.5409632985031,Clay,4,0,1.0930353002252926,0.2959242639998459,0.21768535661058247,1.6494346053241387,True,False,False,False,False,False
maize,7115550.75,16250.85,2.783333333,117.687127562685,12.9346874514622,12.2144796871352,37.1111857553053,86.6291532089851,8.01826946569876,20.9876637216186,Sandy,0,4,0.08794908883796423,0.5883164068567226,0.5598886177912678,1.1788463104658398,False,False,False,False,True,False
maize,8614335.75,19673.85,3.726666667,113.252348195125,84.5397488538471,70.477786528693,32.0202674119157,63.2624760139622,7.04891875475421,178.40429761099,Sandy,0,4,0.11962608432053574,0.30674686067308876,0.11170933439466921,0.5326125031694732,False,False,False,False,True,False
maize,9319592.25,21284.55,3.493333333,85.2436103855217,8.60625069879271,77.7688461794662,29.1796994550128,32.9997770682282,7.49029143978359,32.1480898333283,Sandy,0,4,0.3196884972462735,0.6424218662650911,0.05562426015795235,0.8268609598557267,False,False,False,False,True,False
potato,63520592.5,145071.5,29.99272727,13.1860965813162,21.4956842995744,64.940193577179,13.8172529226535,41.9955550834025,8.07481293692929,397.773588929574,Peaty,1,2,0.934069517093419,0.90720451000608,1.35059806422821,2.0748129369292894,False,False,True,False,False,False
potato,396917.5,906.5,7.125,141.562204177181,12.055934529963,42.1592005930819,19.1190485332954,36.2319803996911,5.9970078635848,320.354393764092,Peaty,1,2,0.29218897911409497,1.0420580781433857,1.578407994069181,0.0029921364151999086,False,False,True,False,False,False
rice,38002628.5,86792.3,2.493809524,110.313806278681,71.7329098057125,50.2154364354481,18.2820746423196,69.0363410070808,6.08310236281901,283.862729752004,Peaty,2,2,0.39686193721319,0.5346581961142499,0.7688102466282164,0.08310236281900973,False,False,True,False,False,False
rice,181659638.3,414883.35,3.244285714,64.1182964942016,87.0700391351964,75.6028393072853,18.3026412199478,44.1336691151034,4.66671693913441,334.595109882405,Sandy,2,4,0.858817035057984,0.8414007827039279,0.30722110350390375,1.3332830608655897,False,False,False,False,True,False
rice,607405608.8,1387223.25,2.691363636,138.966469688228,62.9310723493193,36.3930373695046,41.5630286194469,53.8300334314273,8.16637147527476,59.886935955345,Silt,2,5,0.11033530311772012,0.35862144698638604,1.0201265932817345,2.16637147527476,False,False,False,False,False,True
sugarcane,3217483.75,7348.25,72.57105263,102.971481923323,24.6641323557026,46.5011916925314,35.9843702731733,66.2371001613192,5.57874463003411,186.209801048978,Silt,3,5,0.3820774370607,1.006717352885948,0.44089825734062366,0.3070851233219634,False,False,False,False,False,True
wheat,49288418.25,112567.35,2.394545455,78.2891028951011,16.9811337326593,29.4961134458779,43.7427003585775,68.2534606247688,8.00904316115508,389.158360233321,Peaty,4,2,0.5142574758741575,0.760377325346814,0.6312985819265263,2.0113039514438507,False,False,True,False,False,False
maize,7997479.68,19302.86,1.628,146.872166139612,39.714545787746,97.2021377192633,29.9249605572022,58.0839558975195,6.51261404013879,225.561545819745,Saline,0,3,0.12051547242580003,0.253568177653175,0.09386259784048696,0.17507602675919345,False,False,False,True,False,False
potato,956448.0,2308.5,6.7155,19.5948471517519,66.1272799043063,13.6491746937538,41.6343211056321,99.8403595746373,5.63474170479073,189.814588037068,Silt,1,5,0.9020257642412405,0.2696102870813385,1.863508253062462,0.3652582952092702,False,False,False,False,False,True
rice,20782080.0,50160.0,1.6915,141.881784682376,83.5504518552613,87.2281571396789,12.2469531667273,39.4833223353283,7.93591612360045,191.532703720237,Saline,2,3,0.08118215317623992,0.7710090371052261,0.09585168836947457,1.9359161236004496,False,False,False,True,False,False
sugarcane,332198.4,801.8,22.44230769,117.722672411395,72.4160686553382,33.3810940958263,34.9213165316529,36.9622807475205,6.63328488423812,177.255959846264,Saline,3,3,0.2479757053509546,0.05167862689323613,0.5601718718561246,0.04442829474603993,False,False,False,True,False,False
wheat,618739.2,1493.4,2.102,62.5640595784799,84.4796873809466,47.3665883798443,21.9032046621778,47.8346520329376,7.59517011262625,382.288173129656,Silt,4,5,0.6452995035126675,0.589593747618932,0.40791764525194624,1.4939626407828124,False,False,False,False,False,True
maize,35147220.48,84831.96,2.639189189,147.687462890077,30.7053151010401,86.3595206870443,20.8988855511482,85.3352226352001,7.82790748134373,60.2888500920693,Peaty,0,2,0.12633902064340716,0.36618356123699874,0.01045785143880227,1.05193832089582,False,False,True,False,False,False
maize,42207302.4,101872.3,5.3121875,99.7133799604572,87.5957251137475,70.0202488341166,25.0638836380824,35.9009888916538,7.5126813981503,169.54024996352,Loamy,0,1,0.21633300028244853,0.3449465639218438,0.11522885512218,0.8417875987668667,False,True,False,False,False,False
maize,29302575.36,70725.22,4.354705882,108.104036666691,33.8416015374447,85.2052424394835,40.0785576137545,72.055083508966,8.09347891275755,199.892167359065,Sandy,0,4,0.15639973809506427,0.32697998078194124,0.0015787879960269125,1.228985941838367,False,False,False,False,True,False
potato,13844958.72,33416.44,14.39783784,75.3560805056143,69.2831286975597,97.4583631945919,44.4350086556803,71.1203894323822,6.37763442654497,308.740915665136,Clay,1,0,0.6232195974719285,0.22452673289200423,1.025416368054081,0.3776344265449696,True,False,False,False,False,False
potato,10648611.84,25701.68,13.43027778,70.0506738100851,49.1213386797035,35.6928027920248,20.4258026275546,57.7365307452065,5.72025435970028,328.5720849262,Loamy,1,1,0.6497466309495745,0.5125523045756643,1.643071972079752,0.27974564029972004,False,True,False,False,False,False
rice,82293573.12,198625.24,1.78173913,47.9054736874476,81.9988973184578,47.1698907169056,38.9793210322393,53.2150406834771,5.94496981552715,60.3194888017316,Loamy,2,1,1.020945263125524,0.7399779463691558,0.8241838051471709,0.0550301844728498,False,True,False,False,False,False
rice,10684665.6,25788.7,2.034285714,14.3455790850169,43.7340989759785,16.3521741502298,34.1964314703794,36.821431720534,8.43091322358141,397.35763567849,Silt,2,5,1.356544209149831,0.02531802048043005,1.3845059245412763,2.4309132235814097,False,False,False,False,False,True
rice,427673164.8,1032239.6,2.466842105,67.3112241111078,26.2117374241166,51.7415242372211,44.4293253249735,87.9747964441447,5.72466268643316,336.102094255181,Clay,2,0,0.826887758888922,0.37576525151766804,0.741063195686889,0.27533731356684044,True,False,False,False,False,False
sugarcane,36804591.36,88832.22,57.5275,113.496264495947,42.3170396323132,25.2184611117879,22.2589737228307,59.0906038617387,6.51541942659273,281.63643465182,Peaty,3,2,0.2863975954913909,0.6536592073537361,0.6343776262564736,0.005139808864243219,False,False,True,False,False,False
wheat,330830403.8,798498.18,2.866315789,126.008174124398,42.0543067056617,71.7776553977087,18.0675623074707,57.764961622122,7.88770092077844,70.6450234439393,Sandy,4,4,0.11659854896335003,0.25891386588676596,0.10277930752864126,1.8596261509730498,False,False,False,False,True,False
maize,18832500.48,45454.46,2.26037037,100.434231013321,57.6089926391003,73.8670142441723,41.1069783777866,98.1996385097009,7.53907019011337,200.753960374944,Silt,0,5,0.21118406419056432,0.029887592011246245,0.08563835196790541,0.8593801267422467,False,False,False,False,False,True
potato,251274.24,606.48,4.111111111,66.1931447879135,80.4057923351174,41.0617760877601,16.0981645554936,79.5169548225508,5.52408708146164,172.166906314179,Loamy,1,1,0.6690342760604325,0.06563153806975147,1.5893822391223988,0.47591291853836015,False,True,False,False,False,False
potato,1539605.76,3716.02,4.736956522,13.1637727796032,39.2613679772,73.3476739951696,10.5652416130395,55.5957954394326,5.28658342502094,69.9733290518875,Silt,1,5,0.934181136101984,0.6534090288971428,1.266523260048304,0.7134165749790604,False,False,False,False,False,True
rice,626079997.4,1511117.88,1.386296296,86.6172796530014,41.7538189283604,89.5095503911189,28.6295861561359,97.4219384622474,6.98474766190219,388.714806552876,Loamy,2,1,0.633827203469986,0.06492362143279194,0.05437181107056533,0.9847476619021904,False,True,False,False,False,False
sugarcane,5484264.96,13236.92,1.823181818,14.4454917735462,29.4980957745901,72.0514955863449,44.9275848764158,87.9568554900444,5.88464587129531,108.164310801587,Clay,3,0,1.1868591656950347,0.910038084508198,0.20862276739686456,0.20511804290156346,True,False,False,False,False,False
wheat,16089580.8,38834.1,1.497692308,27.8876947383526,45.1187342086176,91.2078640183923,44.4724622306143,39.9050592623254,7.99668102862437,280.840267665107,Sandy,4,4,0.9342692105137284,0.19762531582764795,0.14009830022990374,1.9958512857804627,False,False,False,False,True,False
maize,47671257.6,115060.2,1.676363636,94.6941739355762,55.3981186033144,43.2455585082559,26.3603925801785,72.3606820540885,5.1385488286081,121.394835676004,Peaty,0,2,0.25218447188874143,0.057523517458569984,0.3211880114749546,0.7409674475946003,False,False,True,False,False,False
maize,14572331.52,35172.04,2.460952381,99.4751198095574,60.1164959297213,60.3468847941389,30.3979657658002,70.756875789088,4.53826430900939,157.944756260419,Clay,0,0,0.21803485850316143,0.0014561991215162884,0.18963934773739308,1.141157127327073,True,False,False,False,False,False
maize,729891.84,1761.68,2.028888889,119.241522076787,66.6235921488999,46.2986798044753,31.7703620286502,46.0928010401797,6.15772165676327,338.169865738401,Silt,0,5,0.07684627088009281,0.08279490186124878,0.2977024630424977,0.06151889549115334,False,False,False,False,False,True
potato,20529703.68,49550.86,27.283125,99.5003928766667,78.0716371727155,28.7728210431002,35.2497073258839,42.5150320915182,7.37201590400008,295.813449655617,Sandy,1,4,0.5024980356166665,0.09897661181835003,1.7122717895689978,1.3720159040000803,False,False,False,False,True,False
rice,126372994.6,305016.12,2.0375,45.2027996098586,30.1745776612724,19.8311281789486,17.5189253994653,75.6752125884705,7.30792413358231,381.854188123227,Clay,2,0,1.047972003901414,0.29650844677455196,1.3212522149282073,1.3079241335823104,True,False,False,False,False,False
rice,8283863.04,19994.08,2.657857143,74.761750098125,11.553089546046,32.3888470389971,19.4992542068317,80.4177258413735,8.18956369898453,49.0061991166994,Saline,2,3,0.75238249901875,0.6689382090790801,1.0929300538364164,2.1895636989845304,False,False,False,True,False,False
sugarcane,28606690.56,69045.62,61.96529412,83.8703608885827,53.1053775365729,56.290139103976,19.5865524628996,92.0605647852572,8.25106423654285,80.9565946643791,Clay,3,0,0.5557239919219755,0.43789244926854193,0.3519078263274909,0.5836880788476169,True,False,False,False,False,False
wheat,166694008.3,402335.64,2.926666667,56.5258326692297,44.1646166297825,33.2433383907958,27.5330338710354,38.3848802793928,7.91755099814103,273.214263955295,Loamy,4,1,0.6956180610897525,0.21670766740435,0.5844582701150525,1.8969387476762871,False,True,False,False,False,False
maize,1039104.0,2508.0,2.711,112.731404357726,5.11991541055068,35.3448038584523,20.808189308866,82.751709501221,6.85929282332933,379.712567932406,Loamy,0,1,0.12334711173052852,0.6860010573681165,0.3819630472426746,0.4061952155528867,False,True,False,False,False,False
potato,5466001.92,13192.84,26.06142857,143.623397391139,78.1513194841493,83.590192396374,20.3821805398412,67.3406639809582,5.61373383038242,248.203294196899,Peaty,1,2,0.28188301304430496,0.09783829308358147,1.16409807603626,0.3862661696175804,False,False,True,False,False,False
rice,223895424.0,540398.0,3.096190476,129.677124738727,54.3172540150718,19.4917745311011,39.7385465394046,75.5228392573481,6.34919407834957,121.109067192976,Sandy,2,4,0.20322875261273,0.18634508030143607,1.3274222812527072,0.34919407834957017,False,False,False,False,True,False
sugarcane,18089856.0,43662.0,82.12473684,21.8440215710033,83.7090643683963,82.3387896042222,44.6526730278741,34.8059295607332,5.02726241276451,338.04589413565,Clay,3,0,1.11959980389997,0.17418128736792596,0.1151019126888891,0.49091252907849664,True,False,False,False,False,False
wheat,398401920.0,961590.0,4.705454545,106.569863333648,64.7725881935971,25.5572647853691,30.9961002096461,35.2679949651683,6.43071605050961,337.784221137529,Loamy,4,1,0.2785844722196,0.19545176387194205,0.6805341901828863,0.03839506313701225,False,True,False,False,False,False
maize,44210883.84,106708.18,2.886666667,59.3799921177632,39.6267049213112,42.3672610464405,10.687669332367,41.2083089563514,7.11468394522658,177.721141874256,Peaty,0,2,0.5044286277302628,0.25466618848361,0.3279441457966116,0.5764559634843867,False,False,True,False,False,False
potato,1016747.52,2454.04,10.488,35.4031827222785,64.5618775460937,98.7527047173679,12.4850973471732,84.6098357033054,8.22637609529719,30.8706880053256,Loamy,1,1,0.8229840863886075,0.2919731779129472,1.012472952826321,2.2263760952971907,False,True,False,False,False,False
potato,537342.72,1296.94,5.426,36.3474706530657,27.4107871502702,76.5333833753849,29.5569058326231,66.122471652606,7.37010521482934,305.94782854132,Loamy,1,1,0.8182626467346715,0.8227030407104258,1.2346661662461509,1.3701052148293398,False,True,False,False,False,False
rice,11274750.72,27212.94,1.618181818,129.259579712204,62.3504971813226,32.8336668474764,15.0282415014764,75.2023743687178,6.82812782239772,214.944396160803,Sandy,2,4,0.20740420287796013,0.34700994362645204,1.0848424209549745,0.82812782239772,False,False,False,False,True,False
sugarcane,295042.56,712.12,17.11714286,15.425325290485,78.6979957607517,66.5812076247302,23.8478887999929,97.4198247907866,7.13304926835542,260.085615152858,Sandy,3,4,1.177951588268318,0.07395991521503391,0.2583526579569982,0.2110164227851401,False,False,False,False,True,False
wheat,53950752.0,130216.5,1.608333333,71.5269105798155,6.90739393377245,23.0811504353823,18.7114317496506,75.4477647903411,8.11824509158608,240.187935149354,Clay,4,0,0.5706090785015374,0.9618521213245509,0.7114856195577213,2.147806364482601,True,False,False,False,False,False
maize,44801913.6,108134.7,2.102916667,101.7532370459,87.2230038357515,43.2512175449172,43.5620426511873,97.4765296059182,8.49540622293429,209.547853429573,Saline,0,3,0.20176259252928577,0.34028754794689375,0.3211444804237138,1.4969374819561938,False,False,False,True,False,False
maize,1595339.52,3850.54,1.887777778,49.1757888978357,33.7300819687608,72.3387764468961,22.298617956328,82.0119463372397,6.48256931004693,249.000573902291,Sandy,0,4,0.5773157935868879,0.32837397539049,0.09739402733156842,0.15504620669795344,False,False,False,False,True,False
rice,273223107.8,659456.18,2.023333333,12.6068680835242,18.2060335733556,34.0702295537389,25.4478922234268,85.9692758456045,8.33178107722863,143.983158584671,Loamy,2,1,1.373931319164758,0.535879328532888,1.0623594626592927,2.33178107722863,False,True,False,False,False,False
wheat,34788414.72,83965.94,2.164583333,7.80144160551216,52.8939341570999,24.7697859510181,33.1419829813157,83.6826111701194,7.45871006241353,383.765964422175,Saline,4,3,1.1016546532873985,0.042121316858002016,0.6903776756122737,1.3233875780169126,False,False,False,True,False,False
maize,207272908.8,500277.6,2.5508,116.263829403761,86.1216816968376,40.4750848342516,25.2771187283713,69.2058066527033,6.28226928492956,373.214523483902,Loamy,0,1,0.09811550425885004,0.32652102121047,0.34249934742883387,0.02151285661970685,False,True,False,False,False,False
maize,5611161.6,13543.2,3.540357143,40.2396476762629,48.9636133433594,33.7337183616268,13.5597433411089,36.1006216596398,6.06211790853156,248.38228677201,Sandy,0,4,0.6411453737409792,0.13795483320800753,0.3943560126028708,0.1252547276456267,False,False,False,False,True,False
potato,21457530.66,51790.2798,21.3776,62.7089940350818,74.3300354221636,34.8649019032985,40.0030174532697,44.5647490657158,6.16578566363165,152.233058752735,Loamy,1,1,0.6864550298245911,0.1524280653976628,1.6513509809670148,0.1657856636316497,False,True,False,False,False,False
rice,318512140.8,768766.6,1.806888889,95.4519560102033,67.3286077468955,95.1200282800465,28.8829702105205,58.2600750818864,8.25925871636398,38.1598769785608,Clay,2,0,0.5454804398979669,0.44657215493791,0.04763687781902723,2.2592587163639806,True,False,False,False,False,False
rice,1900300.8,4586.6,1.965294118,108.123545120679,35.5039951944205,69.304019904665,22.3708110352934,91.2530529977183,7.23285496294585,51.9948153489595,Silt,2,5,0.41876454879321,0.18992009611159005,0.4217450926424546,1.2328549629458498,False,False,False,False,False,True
sugarcane,15435417.6,37255.2,44.49714286,97.2220965186633,72.9486185916111,82.0784267109351,40.0115446842304,39.5394041299953,5.8498104239259,265.154725038592,Peaty,3,2,0.43434457710306085,0.04102762816777812,0.11746884808240814,0.21672985869136654,False,False,True,False,False,False
wheat,913621171.2,2205132.4,3.345882353,75.0885215364611,52.1740898294183,22.7164527929557,41.3221428105882,59.7469258092945,4.96987273678399,21.5164169716951,Silt,4,5,0.5409289871961575,0.05651820341163401,0.7160443400880537,1.7876590790200135,False,False,False,False,False,True
maize,109386950.4,264018.3,2.253461538,47.4540743781871,16.7361470831088,58.954245554261,41.4207226302914,45.4343656893087,6.55162067372962,253.461750087318,Saline,0,3,0.5896137544415208,0.5407981614611399,0.2003519572749154,0.2010804491530802,False,False,False,True,False,False
maize,52543868.16,126820.82,1.973793103,86.7063597376636,33.8581066883065,82.7222655394539,22.1604226462673,95.9022153301301,4.74972419137815,46.9893826732128,Peaty,0,2,0.3092402875881171,0.3267736663961688,0.017521034311893075,1.0001838724145664,False,False,True,False,False,False
maize,5510714.88,13300.76,1.334444444,143.36803389687,40.5279395745609,69.1643134662791,41.1593327767726,52.786615742984,8.2872397400058,187.238190779235,Peaty,0,2,0.09548595640621431,0.2434007553179888,0.12181297333631463,1.3581598266705335,False,False,True,False,False,False
rice,224315001.6,541410.7,1.637916667,39.3103554812087,56.6461986500453,27.1098567549753,28.7188613905916,31.0494594921227,5.34719866428992,204.972140035802,Loamy,2,1,1.106896445187913,0.23292397300090598,1.1889116953640855,0.6528013357100804,False,True,False,False,False,False
rice,4121464.32,9947.64,2.535833333,100.310039614241,66.4753151839524,37.6696506496207,21.3293351550466,74.5587762772227,6.54616767490951,97.6181642119843,Silt,2,5,0.4968996038575899,0.4295063036790481,0.9969154427341691,0.5461676749095101,False,False,False,False,False,True
sugarcane,142016390.4,342773.3,66.33833333,37.7993467438395,37.7891358234928,34.8600296233809,33.5144087236874,66.9115149020908,5.50844900409313,141.87854309878,Saline,3,3,0.9745513932378228,0.744217283530144,0.54672700342381,0.33051699863562334,False,False,False,True,False,False
wheat,179124447.4,432337.97,1.505483871,131.819905209204,63.0056691956837,50.879891702025,22.5738464806016,73.6253729598105,8.00922565029448,257.498546838543,Clay,4,0,0.06816745658996672,0.16011338391367402,0.3640013537246875,2.0115320628681004,True,False,False,False,False,False
maize,3118886.4,7527.8,2.284444444,135.422598899808,77.3825096492298,52.5502509224607,43.8476467759873,37.1096047913379,5.65117340724849,342.937631451758,Silt,0,5,0.03873284928434292,0.21728137061537253,0.24961345444261002,0.3992177285010066,False,False,False,False,False,True
maize,1120972.8,2705.6,2.426666667,79.4469210495589,7.10028254979164,81.7055115165864,11.6029406220645,36.7449429544542,7.12353909812755,266.433172902051,Silt,0,5,0.3610934210745793,0.6612464681276045,0.025342219103181553,0.5823593987516998,False,False,False,False,False,True
potato,2400960.0,5795.0,8.488888889,133.405188507546,72.2041496695311,64.4475807135527,32.1534240001073,75.0289549637896,6.34187916654738,218.508293235613,Saline,1,3,0.33297405746227,0.18279786186384137,1.355524192864473,0.34187916654737993,False,False,False,True,False,False
rice,37267622.4,89949.8,2.18,8.72406861269911,7.17977832979557,22.3996351966561,27.3991624354772,55.2150600648894,8.25767934798342,64.1455045208965,Saline,2,3,1.4127593138730088,0.7564044334040887,1.2745520873335254,2.2576793479834194,False,False,False,True,False,False
sugarcane,944640.0,2280.0,54.38111111,44.4146021302913,59.1279485047285,76.9049257377282,26.4630194912133,76.6314863592304,7.05130450532131,285.393986174294,Clay,3,0,0.9144127079064427,0.31744102990543,0.16450067511156177,0.18376816844043672,True,False,False,False,False,False
wheat,354240.0,855.0,2.503333333,8.98018529423683,19.45831550805,45.2073159637781,38.8229389822738,72.2593450490187,4.74833599664668,293.37032100771,Saline,4,3,1.0918317892146931,0.710833689839,0.43490855045277377,2.0645800041916513,False,False,False,True,False,False
maize,861826.56,2080.12,1.67375,18.3341776495371,23.9723978501387,44.8170089345608,43.3634660056274,45.1679229157036,6.59357706709962,393.189547581198,Loamy,0,1,0.7976130167890207,0.45034502687326616,0.3090999312726092,0.22905137806641326,False,True,False,False,False,False
maize,79538.688,191.976,1.3575,136.812644320322,60.4219331533224,61.9124969744363,39.1519421676593,38.4514504160137,8.38301366688647,347.991109888335,Loamy,0,1,0.048661745145157094,0.0052741644165299915,0.17759617711972076,1.4220091112576465,False,True,False,False,False,False
potato,9131.52,22.04,3.28,86.2211933549393,46.3385165755961,70.5983442600425,24.4282967673297,84.03525419306,4.53358711511263,283.406980744949,Peaty,1,2,0.5688940332253035,0.5523069060629128,1.294016557399575,1.4664128848873696,False,False,True,False,False,False
potato,24718.08,59.66,5.488,11.6049868123062,29.0914601259917,91.4391833663593,14.5035380109265,64.8165708057436,6.75927237538176,305.571239262795,Loamy,1,1,0.9419750659384689,0.7986934267715471,1.085608166336407,0.7592723753817596,False,True,False,False,False,False
rice,3083856.0,7443.25,1.18625,20.5695282638473,24.8764958571186,98.9779238101606,18.401594475208,74.9704663488454,6.83512170899387,251.723326118396,Peaty,2,2,1.294304717361527,0.40247008285762803,0.11778043291201098,0.8351217089938698,False,False,True,False,False,False
rice,2525290.368,6095.086,2.15625,103.682972096627,6.12502393051183,11.6913909416424,31.5463683251603,48.0260835373017,6.36127372798589,202.298238842842,Silt,2,5,0.46317027903373004,0.7774995213897634,1.4692474374246838,0.36127372798588997,False,False,False,False,False,True
rice,76673.28,185.06,2.09,29.974233807121,44.8273556688981,14.1533715118833,35.4917558646921,31.9363733289802,4.98446456999523,36.3286472073081,Clay,2,0,1.2002576619287901,0.003452886622037994,1.4244841543293945,1.0155354300047703,True,False,False,False,False,False
sugarcane,245417.472,592.344,25.2375,148.386279712292,47.1289097437411,11.2583366324109,27.8627395716019,76.8722796027497,6.08860517833498,290.481130134578,Sandy,3,4,0.03078436102083644,0.557421805125178,0.7612878487962645,0.13713160722167336,False,False,False,False,True,False
maize,10025779.2,24198.4,1.981818182,142.662145369764,57.1856485779178,75.3788575246712,20.9380035766291,47.4388333109483,5.52656785318004,399.373159218446,Loamy,0,1,0.09044389549831432,0.03517939277602746,0.07400878827175997,0.48228809787997307,False,True,False,False,False,False
maize,839155.2,2025.4,1.981666667,45.7804548904641,33.2625227347563,41.8514535205225,42.7416943117209,95.9499564471645,7.6742126461338,316.4375868502,Peaty,0,2,0.6015681793538279,0.3342184658155462,0.3319118959959808,0.9494750974225331,False,False,True,False,False,False
potato,1180800.0,2850.0,9.989090909,97.708205403853,20.4345687278988,42.7368157345561,16.6632319311236,95.41666146836,4.52091420069513,83.3152549624721,Sandy,1,4,0.511458972980735,0.9223633038871599,1.572631842654439,1.4790857993048698,False,False,False,False,True,False
rice,32550720.0,78565.0,2.421818182,141.352146360844,72.275027627403,51.7279979095961,37.8213107465733,50.4084187602464,8.11095010960813,255.083749265942,Loamy,2,1,0.08647853639156011,0.5455005525480601,0.7413091289164345,2.1109501096081296,False,True,False,False,False,False
rice,826560.0,1995.0,2.826666667,75.5264240049856,41.378865040228,81.1404372758,22.6078747667103,32.7718302077017,5.68862978999009,296.227823660855,Silt,2,5,0.744735759950144,0.07242269919544,0.2065375040763637,0.31137021000991005,False,False,False,False,False,True
